frase,arquivo,superclasse,risco,trigger_score
"Profilaxia do tromboembolismo venoso e recidivas em pacientes acamados devido a doenças agudas incluindo insuficiência cardíaca, insuficiência respiratória, infecções graves e doenças reumáticas;",bula_profissional_enoxaparina_filtrado.txt,MI,alto,1
"Tratamento da angina instável e infarto do miocárdio sem onda Q, administrado concomitantemente ao ácido acetilsalicílico.",bula_profissional_enoxaparina_filtrado.txt,MI,alto,0
"RESULTADOS DE EFICÁCIA Estudo clínico prospectivo, aleatório, comparativo, unicêntrico e aberto envolvendo pacientes com indicação de profilaxia ou tratamento antitrombótico foi realizado a fim de avaliar a eficácia e a segurança de CUTENOX® em relação ao medicamento comparador.",bula_profissional_enoxaparina_filtrado.txt,MI,alto,2
"Insuficiência renal: em pacientes com insuficiência renal grave (clearance de creatinina menor que 15 mL/min), a meia vida de eliminação aparente da atividade anti-Xa é de aproximadamente 5 horas.",bula_profissional_enoxaparina_filtrado.txt,MI,alto,2
"Não existem dados disponíveis sobre os parâmetros farmacocinéticos com administração de doses maiores em pacientes com insuficiência renal leve, moderada ou grave.",bula_profissional_enoxaparina_filtrado.txt,MI,alto,2
"Deve-se empregar extrema cautela e monitoramento frequente para detectar qualquer sinal ou sintoma de lesão neurológica, tais como, dor na região lombar, deficiências sensoriais e motoras (insensibilidade ou fraqueza dos membros inferiores) alterações intestinais e/ou urinárias.",bula_profissional_enoxaparina_filtrado.txt,MI,alto,0
Os pacientes devem ser instruídos a informarem imediatamente seu médico caso apresentem qualquer sintoma ou sinal descrito acima.,bula_profissional_enoxaparina_filtrado.txt,MI,alto,0
"Em caso de suspeita de sinais ou sintomas de hematoma intraespinal, deve-se realizar o diagnóstico e tratamento, incluindo descompressão da medula espinhal, com urgência.",bula_profissional_enoxaparina_filtrado.txt,MI,alto,0
"Procedimentos de Revascularização Coronária Percutânea: Para minimizar o risco de sangramento após a instrumentação vascular durante o tratamento da angina instável, a bainha de acesso vascular deve permanecer no local durante um período de 6 a 8 horas após a administração de enoxaparina sódica.",bula_profissional_enoxaparina_filtrado.txt,MI,alto,3
"Bula_Profissional_Cutenox_AR.01.03.21 - Tratamento da angina instável e infarto do miocárdio sem onda Q A posologia de CUTENOX® recomendada é de 1 mg/kg a cada 12 horas, por via subcutânea, administrada concomitantemente com ácido acetilsalicílico (100 a 325 mg, uma vez ao dia).",bula_profissional_enoxaparina_filtrado.txt,MI,alto,2
Insuficiência renal: não é necessário realizar ajuste posológico em pacientes com insuficiência renal tratados com doses diárias de até 60 mg.,bula_profissional_enoxaparina_filtrado.txt,MI,alto,1
"Insuficiência hepática: devido à ausência de estudos clínicos, recomenda-se cautela em pacientes com insuficiência hepática.",bula_profissional_enoxaparina_filtrado.txt,MI,alto,0
"CUTENOX® deverá ser administrado, de preferência, com o paciente deitado.",bula_profissional_enoxaparina_filtrado.txt,MI,alto,1
"A injeção subcutânea consiste na introdução da agulha verticalmente em todo o seu comprimento, na espessura de uma prega cutânea feita entre os dedos polegar e indicador.",bula_profissional_enoxaparina_filtrado.txt,MI,alto,1
A agulha deve ser introduzida perpendicularmente na espessura de uma prega cutânea feita entre os dedos polegar e indicador.,bula_profissional_enoxaparina_filtrado.txt,MI,alto,0
"Trombocitopenia: relatou-se trombocitopenia leve, transitória e assintomática durante os primeiros dias de tratamento.",bula_profissional_enoxaparina_filtrado.txt,MI,alto,0
"Reações locais: podem ocorrer dor, hematomas e irritação local leve após a administração subcutânea de enoxaparina sódica.",bula_profissional_enoxaparina_filtrado.txt,MI,alto,4
"Outras reações: náusea, confusão, febre, reações alérgicas cutâneas (erupções bolhosas) ou sistêmicas incluindo reações anafilactóides.",bula_profissional_enoxaparina_filtrado.txt,MI,alto,0
Foram relatadas elevações assintomáticas e reversíveis na contagem de plaquetas e nas enzimas hepáticas.,bula_profissional_enoxaparina_filtrado.txt,MI,alto,0
"SUPERDOSE Sintomas e gravidade: a superdosagem acidental após a administração intravenosa, extracorporal ou subcutânea de CUTENOX® pode causar complicações hemorrágicas.",bula_profissional_enoxaparina_filtrado.txt,MI,alto,3
É indicado também como coadjuvante no tratamento da parada cardíaca e hipotensão profunda.,bula_profissional_noradrenalina_filtrado.txt,CD,alto,0
"RESULTADOS DE EFICÁCIA Em estudo clínico prospectivo, randomizado, aberto, realizado em uma unidade de terapia intensiva foi delineado para comparar dopamina à norepinefrina como o vasopressor inicial após reposição de volume líquido em 252 pacientes adultos com choque séptico.",bula_profissional_noradrenalina_filtrado.txt,CD,alto,3
"Houve uma incidência significativamente maior de taquicardia sinusal com dopamina [27,5% (33/120)] do que com norepinefrina [5,3% (7/132)] e arritmias observado com o tratamento de dopamina [23,3% (18/120)] quando comparada ao tratamento norepinefrina [5,3% (7/132)] (p <0,0001), respectivamente.",bula_profissional_noradrenalina_filtrado.txt,CD,alto,2
"Nesta estratégia de suporte vaso pressórica para pacientes em choque séptico, dopamina e norepinefrina foram igualmente eficazes como agentes iniciais para taxas de mortalidade em 28 dias.",bula_profissional_noradrenalina_filtrado.txt,CD,alto,2
"(PATEL, 2010) Em estudo multicêntrico, randomizado, duplo-cego, pacientes que tiveram choque séptico e estavam recebendo um mínimo de 5 μg de norepinefrina por minuto foram randomizados para receber uma dose baixa de vasopressina (0,01 a 0,03 UI por minuto) ou norepinefrina (5 a 15 μg por minuto), além dos vasopressores do período “open-label”.",bula_profissional_noradrenalina_filtrado.txt,CD,alto,2
"No estrato definido prospectivamente como choque séptico menos grave, a taxa de mortalidade foi significativamente menor no grupo de vasopressina do que no grupo norepinefrina aos 28 dias (26,5% versus 35,7%, P = 0,05);",bula_profissional_noradrenalina_filtrado.txt,CD,alto,1
"no estrato de choque séptico mais grave, não houve diferença significativa na mortalidade de 28 dias (44,0% e 42,5%, respectivamente;",bula_profissional_noradrenalina_filtrado.txt,CD,alto,0
"Em relação à análise de subgrupos, a significância estatística destas observações é incerta, especialmente pela realização de múltiplos testes estatísticos realizados, este achado deve ser considerado apenas como um gerador de hipótese para ser testado em futuros ensaios.",bula_profissional_noradrenalina_filtrado.txt,CD,alto,0
"Os autores concluíram que, vasopressina em baixa dose não reduziu as taxas de mortalidade quando comparado com a norepinefrina entre os pacientes com choque séptico que foram tratados com catecolaminas vasopressores (RUSSEL, 2008).",bula_profissional_noradrenalina_filtrado.txt,CD,alto,2
"Em estudo randomizado e controlado, delineado para comparar os efeitos da dopamina, noradrenalina, adrenalina, e a combinação de noradrenalina e dobutamina sobre o metabolismo da mucosa gástrica e oxigenação sistêmica em pacientes com choque séptico, cada paciente recebeu dopamina, em primeiro lugar, em seguida, numa sucessão aleatória epinefrina, norepinefrina, ou norepinefrinadobutamina, a pressão arterial sistémica média foi mantida a > 9,31 kPa.",bula_profissional_noradrenalina_filtrado.txt,CD,alto,4
"Em estudo multicêntrico, randomizado, foram incluídos pacientes com choque para receber dopamina ou norepinefrina como terapia vasopressora de primeira linha para restaurar e manter a pressão arterial.",bula_profissional_noradrenalina_filtrado.txt,CD,alto,3
"Uma análise de subgrupo mostrou que a dopamina, em comparação com norepinefrina, foi associada com um aumento da taxa de morte de 28 dias entre os 280 pacientes com choque cardiogênico, mas não entre os 1044 pacientes com choque séptico ou os 263 com choque hipovolêmico (P = 0,03 para choque cardiogênico, P = 0,19 para choque séptico, e P = 0,84 para choque hipovolêmico, em análises de Kaplan-Meier).",bula_profissional_noradrenalina_filtrado.txt,CD,alto,2
"Os autores concluíram que, embora não tenha havido diferença significativa na taxa de mortalidade entre os pacientes com choque que foram tratados com dopamina como agente vasopressor de primeira linha e aqueles que foram tratados com norepinefrina, a utilização de dopamina foi associada com um maior número de eventos adversos.",bula_profissional_noradrenalina_filtrado.txt,CD,alto,2
"(DE BACKER,2010) Com o objetivo de determinar se havia diferença entre epinefrina e norepinefrina na tentativa de estabilizar a pressão arterial média (PAM) em pacientes internados na unidade de terapia intensiva (UTI) com o diagnóstico de choque, os autores conduziram um estudo prospectivo, duplo-cego, randomizado e controlado.",bula_profissional_noradrenalina_filtrado.txt,CD,alto,3
Pacientes com choque séptico e insuficiência circulatória aguda foram analisados separadamente.,bula_profissional_noradrenalina_filtrado.txt,CD,alto,0
"Referências De Backer D, Biston P, Devriendt J, et al.",bula_profissional_noradrenalina_filtrado.txt,CD,alto,0
"Os efeitos beta-estimulantes da norepinefrina tem uma ação inotrópica positiva sobre o coração, mas se traduzem em pequeno efeito broncodilatador.",bula_profissional_noradrenalina_filtrado.txt,CD,alto,1
"Portanto, o uso de Epikabi (hemitartarato de norepinefrina) durante anestesia com esses anestésicos é geralmente considerado contraindicado em razão do risco de surgimento de taquicardia ventricular ou fibrilação.",bula_profissional_noradrenalina_filtrado.txt,CD,alto,3
"ADVERTÊNCIAS E PRECAUÇÕES Epikabi® (hemitartarato de norepinefrina) contém em sua formulação bissulfito de sódio, um sulfito que pode causar em pessoas suscetíveis, reações do tipo alérgico, incluindo sintomas anafiláticos com risco à vida ou episódios asmáticos menos graves.",bula_profissional_noradrenalina_filtrado.txt,CD,alto,3
Cefaleia pode ser um sintoma de hipertensão devido à superdosagem.,bula_profissional_noradrenalina_filtrado.txt,CD,alto,0
"Uma técnica de cateter preso deve ser evitada, quando possível, uma vez que a obstrução do fluxo sanguíneo ao redor do tubo pode causar êxtase e aumento da concentração local da droga.",bula_profissional_noradrenalina_filtrado.txt,CD,alto,1
"IMPORTANTE - Antídoto para isquemia por extravasamento: Para evitar escarificação e necrose em áreas nas quais tenha ocorrido extravasamento, o local deve ser infiltrado, tão logo seja possível, com 10 a 15 mL de solução salina contendo de 5 a 10 mg de fentolamina, um agente bloqueador adrenérgico.",bula_profissional_noradrenalina_filtrado.txt,CD,alto,1
"INTERAÇÕES MEDICAMENTOSAS Epikabi® (hemitartarato de norepinefrina) deve ser usado com extrema cautela em pacientes em tratamento com inibidores da monoamino-oxidase (IMAO) ou antidepressivos dos tipos triptilina ou imipramina, porque pode causar grave e prolongada hipertensão.",bula_profissional_noradrenalina_filtrado.txt,CD,alto,3
"Consequentemente, o uso de Epikabi® (hemitartarato de norepinefrina) durante a anestesia por ciclopropano e halotano é geralmente contraindicado devido ao risco de produzir taquicardia ou fibrilação ventricular.",bula_profissional_noradrenalina_filtrado.txt,CD,alto,3
"Um gotejador IV, ou outro dispositivo adequado de medir, é essencial para permitir uma acurada avaliação da velocidade do fluxo, em gotas por minuto.",bula_profissional_noradrenalina_filtrado.txt,CD,alto,0
"Admite-se também, que o poder da ação estimuladora beta-adrenérgica do Epikabi® (hemitartarato de norepinefrina) aumenta a força e a efetividade das contrações sistólicas, desde que elas ocorram.",bula_profissional_noradrenalina_filtrado.txt,CD,alto,3
"Com o dedo indicador envolver a parte superior da ampola (balão), pressionando-a para trás.",bula_profissional_noradrenalina_filtrado.txt,CD,alto,0
"Se o volume plasmático não é corrigido, a hipotensão pode recidivar quando Epikabi® (hemitartarato de norepinefrina) for descontinuado, ou a pressão sanguínea pode ser mantida ao risco de severa vasoconstrição periférica e visceral (por exemplo, perfusão renal diminuída) com diminuição no fluxo e na perfusão sanguínea tissulares com subsequente hipóxia tissular e acidose láctica e provável lesão isquêmica.",bula_profissional_noradrenalina_filtrado.txt,CD,alto,6
"Doses muito altas ou doses convencionais em pessoas hipersensíveis (por exemplo, pacientes hipertireoideos) causam severa hipertensão com cefaleia violenta, fotofobia, dor retroesternal pungente, palidez, sudorese intensa e vômitos.",bula_profissional_noradrenalina_filtrado.txt,CD,alto,1
"SUPERDOSE Superdosagem com Epikabi® (hemitartarato de norepinefrina) pode resultar em cefaleia, severa hipertensão, bradicardia reflexa, aumento marcado da resistência periférica e diminuição do débito cardíaco.",bula_profissional_noradrenalina_filtrado.txt,CD,alto,3
"Diretrizes da Sociedade Brasileira de Cardiologia sobre Angina Instável e Infarto Agudo do Miocárdio sem Supradesnível do Segmento ST – 2021 de síndromes aórticas agudas, tromboembolismo pulmonar ou outras alterações torácicas que possam ser diagnósticos diferenciais das SCA (como pneumonias e traumatismos).84,85 Por meio de protocolos de aquisição específicos, todas essas informações podem ser obtidas em um único exame.",diretriz_sbc_angina_instavel_filtrado.txt,STTC,alto,0
"Essa abordagem recebe o nome de descarte triplo (triple rule-out), porém só deve ser utilizada em situações específicas, nas quais a avaliação clínica é incapaz de direcionar o diagnóstico.86 Em resumo, a utilização da angioTC das artérias coronárias nas unidades de emergência é uma estratégia segura e eficiente para a avaliação de pacientes com dor torácica aguda de risco baixo e intermediário, reduzindo o tempo para o diagnóstico correto e o tempo de internação.87 Desvantagens do método são a utilização de radiação ionizante, custo elevado, necessidade de contraste iodado, limitação em pacientes com frequência cardíaca acima de 80 batimentos por minuto ou que não possam utilizar betabloqueador e disponibilidade reduzida em nosso meio.",diretriz_sbc_angina_instavel_filtrado.txt,STTC,alto,1
